
FLORIDA	1986	18671.86	152269	54562.53	141146.6	65758	2.13E+08	1.40E+09	6.72E+08
FLORIDA	1987	19165.37	161561	57443.94	147630.8	65758	1.78E+08	1.62E+09	7.08E+08
FLORIDA	1988	19987.9	170213	59950.37	154057.4	65758	2.47E+08	1.88E+09	8.01E+08
GEORGIA	1969	7999.19	43516	18270.44	41597.8	59441	9205000	2.07E+08	71395000
GEORGIA	1970	8213.17	43105	19275.63	43732.95	59441	12934000	2.25E+08	78645000
GEORGIA	1971	8433.38	45438	20167.46	45402.82	59441	20866000	2.43E+08	96279000
GEORGIA	1972	8676.01	49402	21015.05	47422.01	59441	11624000	2.88E+08	1.09E+08
GEORGIA	1973	9004.14	52824	21882.27	49969.83	59441	19405000	2.80E+08	1.24E+08
GEORGIA	1974	9192.85	52390	22713.54	52261.84	59441	33499000	3.64E+08	1.37E+08
GEORGIA	1975	9445.52	50900	23556.37	56287.82	59441	27611000	3.81E+08	1.62E+08
GEORGIA	1976	9623.51	54469	24124.15	56992.14	59441	21330000	3.59E+08	1.64E+08
GEORGIA	1977	9745.86	58085	24622.13	58642.67	59441	24325000	3.65E+08	1.83E+08
GEORGIA	1978	10054.77	61607	25631.2	60866.47	59441	14941000	4.71E+08	2.06E+08
GEORGIA	1979	10289.71	63825	26685.37	63341.08	59441	48902000	5.61E+08	2.64E+08
GEORGIA	1980	10501.58	64216	27546.85	67537.87	59441	59467000	6.58E+08	2.14E+08
GEORGIA	1981	10620.04	66352	28209.03	69347.75	59441	37383000	7.61E+08	2.22E+08
GEORGIA	1982	10985.78	66766	28996.86	70436.24	59441	34630000	5.65E+08	2.47E+08
GEORGIA	1983	11236.24	71485	29702.75	71624.33	59441	41911000	7.27E+08	3.00E+08
GEORGIA	1984	11292.92	78797	30068.26	73979.66	59441	46279000	5.98E+08	3.13E+08
GEORGIA	1985	11563.64	83461	30991.34	83458.28	59441	46095000	8.84E+08	3.61E+08
GEORGIA	1986	11795.88	88827	31932.68	86365.58	59441	74362000	6.94E+08	4.63E+08
GEORGIA	1987	12075.55	94859	33085.8	89789.25	59441	1.03E+08	8.11E+08	5.18E+08
GEORGIA	1988	12440.08	99059	34290.46	93342.2	59441	77468000	7.41E+08	5.30E+08
IOWA	1969	8684.87	29096	14728.51	33400.46	56276	17359000	1.92E+08	1.05E+08
IOWA	1970	8926.99	29173	15311.03	34819.44	56276	21646000	2.31E+08	1.11E+08
IOWA	1971	9144.08	29312	15657.48	35846.9	56276	18771000	2.69E+08	1.10E+08
IOWA	1972	9424.4	31159	16006.47	37693.89	56276	22186000	2.40E+08	1.20E+08
IOWA	1973	9571.66	33798	16159.2	39460.57	56276	22104000	2.33E+08	1.36E+08
IOWA	1974	9677.48	33591	16414.33	41068.52	56276	17470000	2.93E+08	1.52E+08
IOWA	1975	9770.03	34378	16766.53	43868.88	56276	14594000	3.15E+08	1.79E+08
IOWA	1976	9948.06	35752	17166.76	46649.69	56276	17685000	2.98E+08	1.67E+08
